sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_direct_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
1,a06c8765040dedff2176943565311afb,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:22.224222+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_003,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,d7b8d5aca20094056200da19df69df47c112db55c6aa80d9c4f8787ca16f423d,ebc1fb46b1cc02be8f9e07756f75766db3c39a09fda77d46c05206b7894fb2f9,bd27b48a4b313fa6bf724a2521a472ac1d498d984961bcb3b6e8291d719fb79b,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,13f69529ff9217296e18d69b92c26126cfb73a702d8778f68924fe1006431e79,269758ec6a6d4fd508dd7eaa9d9d008f02b3d607b70cdb2a33332f34ed10e808,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,ADxJkXF/6DN9dCE4NS8dQxX8GJK6ME9s50YIc5lWn3c=,d4ceba9e51cb6cd9bea4566c5d1ee9545e8bd99905aa53d0b3011e0802b32171,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,f07c7848aab34a7417460fc444bd20d7943b56725cb48511ae477d070de972ae,QMH+Ff47Wvvh3Nq05m8N3gkvH6NvqRIWySpBF6qE02s=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,7d80f5183bdd4ba550784bbf7b10c10fb2d9c4500e5a1cc9504ed4b1a1762d9a,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_003_r1_d4ceba9e51cb6cd9__7d80f5183bdd4ba5.json,,,,,,,,,,,,,997b0f1a6f8624ff7e94b46b4470ee6554635864e001958280f9a0c15ce6ee29,7cdfa147d7b956441412b67948d4cd0ff0d9b105de175df9f1f89536b21063d0,,
2,b3e726889b1f7cd65c6a9847e7f26491,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:22.244287+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,ADxJkXF/6DN9dCE4NS8dQxX8GJK6ME9s50YIc5lWn3c=,d4ceba9e51cb6cd9bea4566c5d1ee9545e8bd99905aa53d0b3011e0802b32171,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,30e49d17be3446c04969b1124ce43e36073ccdb6f8383cf2fefe9f801add7d28,QMH+Ff47Wvvh3Nq05m8N3gkvH6NvqRIWySpBF6qE02s=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,bdbf890f62668c036d78468ff4fedf44955757976030799bad135d84f818ec38,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_003_r1_9e9b3104a361d05d__bdbf890f62668c03.json,,,,,,,,,,,,,,,7cdfa147d7b956441412b67948d4cd0ff0d9b105de175df9f1f89536b21063d0,36e6e05e63c79de85829eefb0bc67ebbe7d69df13490c7b732347c909a669c16,,
3,fc28a63e753bf728547af0cb71cc1a75,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:23.283369+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_003,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,d7b8d5aca20094056200da19df69df47c112db55c6aa80d9c4f8787ca16f423d,ebc1fb46b1cc02be8f9e07756f75766db3c39a09fda77d46c05206b7894fb2f9,bd27b48a4b313fa6bf724a2521a472ac1d498d984961bcb3b6e8291d719fb79b,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,13f69529ff9217296e18d69b92c26126cfb73a702d8778f68924fe1006431e79,269758ec6a6d4fd508dd7eaa9d9d008f02b3d607b70cdb2a33332f34ed10e808,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,bF0p5BdsFxl+4wC1lGG8RnavJrTPIe5276ODbW25hPY=,33d2dd2ee589c28b1e3da78b3d9ca9f16b86e18dc33f137dae4d9f7392a577ef,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,4f162bb6c06617737b139a77ea645fda6189890516a279b1ddf3e3285b3ee910,2RsewmRyIAOZbiaixHnIwbV3bX5ym19bUXNVvZhY4xc=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,d1235cd42f564d24d505785423ceb3c0258699a89075bfb365c4f8aa7773867a,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_003_r2_33d2dd2ee589c28b__d1235cd42f564d24.json,,,,,,,,,,,,,36e6e05e63c79de85829eefb0bc67ebbe7d69df13490c7b732347c909a669c16,2b19da867558822eab6cbf9f971016546d79bff71c0f7102ace722c92ea9e235,,
4,4ac84d7d911677171a2af75cf92b0c56,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:23.308673+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,2,VERIFIED,,,,,True,,,,,False,bF0p5BdsFxl+4wC1lGG8RnavJrTPIe5276ODbW25hPY=,33d2dd2ee589c28b1e3da78b3d9ca9f16b86e18dc33f137dae4d9f7392a577ef,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,addc1880fcad3511968bba093194ac1af4949d58882ea5c358ffb92c5b85bc54,2RsewmRyIAOZbiaixHnIwbV3bX5ym19bUXNVvZhY4xc=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,e430bddbe02e0280d36deb3c5ec31b5575893b29204e42bb17c9b8071d603bcd,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_003_r2_86687eb9cc8381f8__e430bddbe02e0280.json,,,,,,,,,,,,,,,2b19da867558822eab6cbf9f971016546d79bff71c0f7102ace722c92ea9e235,34cfc49078fa49c3cf55b35bc4bf3faae6a44534c44d6b892578ba7709e1a3f3,,
5,a88856bb64c734e08db7a10dd0bfb59c,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:24.315146+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_003,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,d7b8d5aca20094056200da19df69df47c112db55c6aa80d9c4f8787ca16f423d,ebc1fb46b1cc02be8f9e07756f75766db3c39a09fda77d46c05206b7894fb2f9,bd27b48a4b313fa6bf724a2521a472ac1d498d984961bcb3b6e8291d719fb79b,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,13f69529ff9217296e18d69b92c26126cfb73a702d8778f68924fe1006431e79,269758ec6a6d4fd508dd7eaa9d9d008f02b3d607b70cdb2a33332f34ed10e808,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,3,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,l9NVOTvnwnHTbSz099zJP9cv2WfG5dg1RMNmrqT/43U=,113ede025e602ba7a52e6d43f59d6f757efcc8a21cec312dc64b7205d1a84c6c,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,22fef811ecf64652f869f6b57ff880ed5fe935797a9a48bb869f5836148647c2,Tc2YalXCvlxWO3+WrWxqnWPrMOgF+6FRYNYo/HHtDaY=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,d4e2606d0ef3aff3d6b52b231ab0af6cb4b3d7035c4e381ceb69ad2787f87aae,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_003_r3_113ede025e602ba7__d4e2606d0ef3aff3.json,,,,,,,,,,,,,34cfc49078fa49c3cf55b35bc4bf3faae6a44534c44d6b892578ba7709e1a3f3,02684ecb328f77eded0c4fe7484d0ed94911471c88a56a812dcf2fb78157142e,,
6,93765794c52819775d1e6f6582724260,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:24.335075+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,3,VERIFIED,,,,,True,,,,,False,l9NVOTvnwnHTbSz099zJP9cv2WfG5dg1RMNmrqT/43U=,113ede025e602ba7a52e6d43f59d6f757efcc8a21cec312dc64b7205d1a84c6c,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,eacd2597c9696edae2cc51d1c40cc48d1752bd36ff87d61610c4532cf5c7d00b,Tc2YalXCvlxWO3+WrWxqnWPrMOgF+6FRYNYo/HHtDaY=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,766eed40f43b206003bfe2bb0f930be3aa30f363badcc12c475288e8a114bc00,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_003_r3_aaad4f2c6cf0fd8a__766eed40f43b2060.json,,,,,,,,,,,,,,,02684ecb328f77eded0c4fe7484d0ed94911471c88a56a812dcf2fb78157142e,b32eeb183d42c8a87e854911d72d5ca64ceacfe871c80d092051b15a8b007735,,
7,8c89c027148d17802a65ee1ee0467594,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:25.402524+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_003,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,d7b8d5aca20094056200da19df69df47c112db55c6aa80d9c4f8787ca16f423d,ebc1fb46b1cc02be8f9e07756f75766db3c39a09fda77d46c05206b7894fb2f9,bd27b48a4b313fa6bf724a2521a472ac1d498d984961bcb3b6e8291d719fb79b,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,13f69529ff9217296e18d69b92c26126cfb73a702d8778f68924fe1006431e79,269758ec6a6d4fd508dd7eaa9d9d008f02b3d607b70cdb2a33332f34ed10e808,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,4,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,32Fh9/uhmYNNmGU0lX8gSrSqQx9KhLQp+ybLg33Zdgs=,4c363c3154b24ee87a07b8c0a82b95e78b304fbc7f8356fb8b04003de84a4bb6,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,f7a247254b35a4618fdaeee3e376a64918c200f5766fb5c1f6e6849339aa28e1,Az7UEG1mL0nt03bo/o8bdzHzQl1FkoyZhzO4IOvJIlE=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,ab1008bfc665dfa1c64789f3ba6829dbc9735522dc98b6f0a512e8e394dcd298,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_003_r4_4c363c3154b24ee8__ab1008bfc665dfa1.json,,,,,,,,,,,,,b32eeb183d42c8a87e854911d72d5ca64ceacfe871c80d092051b15a8b007735,ed96aca22ee1aafc58df0a28822e16a7c612f1a22fc8af668d7c50b2e2999daa,,
8,ba7389671c4df94b1d009043b4829c03,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:25.422819+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,4,VERIFIED,,,,,True,,,,,False,32Fh9/uhmYNNmGU0lX8gSrSqQx9KhLQp+ybLg33Zdgs=,4c363c3154b24ee87a07b8c0a82b95e78b304fbc7f8356fb8b04003de84a4bb6,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,aea2d4f1810afed0ec2ffda6d3885cdb12af844d118da6bb4cb79692464178d5,Az7UEG1mL0nt03bo/o8bdzHzQl1FkoyZhzO4IOvJIlE=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,41c2f3978418d3210b3c5f3e46d683f2c5439aa29f211c8d335fce8aaa18ce20,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_003_r4_59197f3aaf9b771b__41c2f3978418d321.json,,,,,,,,,,,,,,,ed96aca22ee1aafc58df0a28822e16a7c612f1a22fc8af668d7c50b2e2999daa,4d4a507ecb35b5055ad3e3458c07d904e544357392800c3035243e934ce4fda1,,
9,e5d8d088982fb66923f6cfb6c8a44f5f,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:26.452413+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_003,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,d7b8d5aca20094056200da19df69df47c112db55c6aa80d9c4f8787ca16f423d,ebc1fb46b1cc02be8f9e07756f75766db3c39a09fda77d46c05206b7894fb2f9,bd27b48a4b313fa6bf724a2521a472ac1d498d984961bcb3b6e8291d719fb79b,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,13f69529ff9217296e18d69b92c26126cfb73a702d8778f68924fe1006431e79,269758ec6a6d4fd508dd7eaa9d9d008f02b3d607b70cdb2a33332f34ed10e808,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,5,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,Hu5xFrDmzj1cCcrxtG2ECNrY4XrG9gromn5bc85sanw=,427d2c7ddc4d6c3f648ec7198bedea85ef990c8b547e20c46b204c22a016a285,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,6b4c666888d2788d5b5df6a46224047b1775a789354f7876abeb805df38aa6b9,el+x1/7Cbj7oSUhkRO8GlvJf7ec0oNXzoFCSUJu4vNc=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,ee78f03c79fab4b341fd76d916812dd140704db6cfca53a9fc68effb521f01c1,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_003_r5_427d2c7ddc4d6c3f__ee78f03c79fab4b3.json,,,,,,,,,,,,,4d4a507ecb35b5055ad3e3458c07d904e544357392800c3035243e934ce4fda1,f96767d90fa98da312e3303a9c1994dfbc8b13846816fa7ccdd699ff99c4c1af,,
10,2edddb4110a1c2d45f86af91334ae230,0c9703765bd597a7428aeb12ccec3266c62c8b0c62ab7706fe79447eafbcee16,2026-08-14T10:05:26.473546+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,5,VERIFIED,,,,,True,,,,,False,Hu5xFrDmzj1cCcrxtG2ECNrY4XrG9gromn5bc85sanw=,427d2c7ddc4d6c3f648ec7198bedea85ef990c8b547e20c46b204c22a016a285,xeDSnAgjcrxarR3vhTgOPlPemV44mY9acZoNRS8LOwU=,29c44aea1d5fbf56ef177ab0859d0cb0429f5034ac7a83f18cfeeb1a73d96a1e,el+x1/7Cbj7oSUhkRO8GlvJf7ec0oNXzoFCSUJu4vNc=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,35198f6aa07cb8346d42c09bda807bc633dd99bed310369dbe3d9e7be73994e1,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_003_r5_14c54649c69be8c4__35198f6aa07cb834.json,,,,,,,,,,,,,,,f96767d90fa98da312e3303a9c1994dfbc8b13846816fa7ccdd699ff99c4c1af,684fd7e9b0fe4b8356d8b4b4b9019ca7b008b6291fdc25d07b9cae01b9fa34de,,
