sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
1,1b55316594c3f49f3a58c2e4af141287,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:41.646081+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_008,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,fbb3f120419552cef62b037233d8561880a116352d262a3b2fcdb1d2a794704c,082bf234b41762763836ec8b9ab54fb24ba5fef63a7d4b3839ec4993ed023972,549abf7260c599325e5c8a408c3cad7e540d7767ca631532e1d44d2e2baf6dad,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,00b5ed041495235f2ea45fdacfd230c1a1ed21a97252dbefbdebf17b68206dd3,f2e02fe2e2281c9f0781ef45fa8c9673e593e93f125aebb3cdcdaaa5e4504a89,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,oDS5xO8GtE8XNnqtckxBvcBD61ZjPvIVlZ2PuNB/pN0=,0c6807ad30d47bbbb07dfcb2b66b699449af8f2dc471f7175f8cbb5bea18fad8,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,96443547be765e584ff12107ac3c950f7f39f4a350b1c2755333a5ea4937947d,MUKy9PXfefybJdPNavwdKZNHJzbHyDxO2GyrtojA/DA=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,5fdc3633892c42e864f54e61582cd08979197a5d360a206e58a32f1b3f92af6f,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_008_r1_0c6807ad30d47bbb__5fdc3633892c42e8.json,,,,,,,,,,,,,92d1388b0d7f2d5c537372f8fbb60b47846ddede02a5b2996924369b2053f9db,0b40888fdeaa06e94d82960f0fd7394eb4405a825673d3aca41c97be32d34612,,
2,95e52b40a48fc164a2a412efe46fe87f,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:41.663415+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,oDS5xO8GtE8XNnqtckxBvcBD61ZjPvIVlZ2PuNB/pN0=,0c6807ad30d47bbbb07dfcb2b66b699449af8f2dc471f7175f8cbb5bea18fad8,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,cbbc6d9af2e2ce5213a1cf1704742a344bdb7a3470043868c50051754c1091c2,MUKy9PXfefybJdPNavwdKZNHJzbHyDxO2GyrtojA/DA=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,7e0c2d02d9c0d01367eb3e31f640929d911d59041c8ed811470344a579189768,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_008_r1_fe639bb995d8d008__7e0c2d02d9c0d013.json,,,,,,,,,,,,,,,0b40888fdeaa06e94d82960f0fd7394eb4405a825673d3aca41c97be32d34612,e6c677a054f0d96ffe5974ab033104f8ddda0e507de05d8ade4948d25bb3b5c0,,
3,08f8c9967bc77d3a348b2599606c58b5,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:42.996250+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_008,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,fbb3f120419552cef62b037233d8561880a116352d262a3b2fcdb1d2a794704c,082bf234b41762763836ec8b9ab54fb24ba5fef63a7d4b3839ec4993ed023972,549abf7260c599325e5c8a408c3cad7e540d7767ca631532e1d44d2e2baf6dad,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,00b5ed041495235f2ea45fdacfd230c1a1ed21a97252dbefbdebf17b68206dd3,f2e02fe2e2281c9f0781ef45fa8c9673e593e93f125aebb3cdcdaaa5e4504a89,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,sd98esCxda82lcugWZN7XtY8EUwqYEa2ja8x3UZpVyU=,2fbde5a96302c7aefa46d81e11614b5db1e07706c3d567635e299731b53d2730,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,64a8c022f14f5f9b71e4d15c799e862fb72bc332291cf932de0a53f4b8d0cd0b,Mf379fjLP/ouPva07ABfuagSm6OA6v86uWQHOOGuYBU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,8497a317b0e18b79842ca937216c1954a024a81cbc0daf88ee37c38dbfb133e2,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_008_r2_2fbde5a96302c7ae__8497a317b0e18b79.json,,,,,,,,,,,,,e6c677a054f0d96ffe5974ab033104f8ddda0e507de05d8ade4948d25bb3b5c0,8a0e6d8d809bced668ee8f00524355e6c811e48fea7d8cd07670c5446202af68,,
4,8d41532d3e5d583c91bb4034364a1bb2,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:43.018529+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,2,VERIFIED,,,,,True,,,,,False,sd98esCxda82lcugWZN7XtY8EUwqYEa2ja8x3UZpVyU=,2fbde5a96302c7aefa46d81e11614b5db1e07706c3d567635e299731b53d2730,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,5267721cd85711f400244b3d2353bd3f4ff889e0f004d283c9d22e745993357e,Mf379fjLP/ouPva07ABfuagSm6OA6v86uWQHOOGuYBU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,6c0c51677a65f3117e9fc6e05caefa255a631d48aa32545f9bd3a689904b6252,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_008_r2_8363aba147e86147__6c0c51677a65f311.json,,,,,,,,,,,,,,,8a0e6d8d809bced668ee8f00524355e6c811e48fea7d8cd07670c5446202af68,80d4f822f66f4666fa2decdd777d98491898413b1fa47df276e046c15a6e103d,,
5,84772de708dce68d0f1779f1e30bd226,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:44.298381+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_008,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,fbb3f120419552cef62b037233d8561880a116352d262a3b2fcdb1d2a794704c,082bf234b41762763836ec8b9ab54fb24ba5fef63a7d4b3839ec4993ed023972,549abf7260c599325e5c8a408c3cad7e540d7767ca631532e1d44d2e2baf6dad,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,00b5ed041495235f2ea45fdacfd230c1a1ed21a97252dbefbdebf17b68206dd3,f2e02fe2e2281c9f0781ef45fa8c9673e593e93f125aebb3cdcdaaa5e4504a89,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,3,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,x8E4rfoYaE9kblTgRSRFuXVnQjiFwH6F9XEHiKSeh+M=,ed5595e0a804d46cae84a18d535fc4b7a7d9c9de400dd3a7c42ca9e1f4280e6e,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,853d80a3748b5f4a4e28fb699d133e922f2f8f20819bb6c7961b588c72a342c4,GQ9X2iz65bg5nRoK1e18Q8dkbrEYeMBirHq4yj5VVGM=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,1d7b03cdda941028670fe55e0a1e6e4fb614ae2f866dbdaa985b0caaadd27a4e,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_008_r3_ed5595e0a804d46c__1d7b03cdda941028.json,,,,,,,,,,,,,80d4f822f66f4666fa2decdd777d98491898413b1fa47df276e046c15a6e103d,648895de5e4a6a0855c8cd421e00ca01fd219e13869fad55edb643f2a46a6c13,,
6,bce562d3704d3d58377d0fc8980d9707,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:44.317643+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,3,VERIFIED,,,,,True,,,,,False,x8E4rfoYaE9kblTgRSRFuXVnQjiFwH6F9XEHiKSeh+M=,ed5595e0a804d46cae84a18d535fc4b7a7d9c9de400dd3a7c42ca9e1f4280e6e,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,e372729ee785d744c2a0d18271c058f7787d98265958ce930f80f9a9fa98149e,GQ9X2iz65bg5nRoK1e18Q8dkbrEYeMBirHq4yj5VVGM=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,92bb30a5a88327d4f0762f8031d38533b4cdaeeeacf74c600f95995382e1385f,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_008_r3_69ca6055b335ab6c__92bb30a5a88327d4.json,,,,,,,,,,,,,,,648895de5e4a6a0855c8cd421e00ca01fd219e13869fad55edb643f2a46a6c13,519e2199b88eff108dbe9e2f105c17d29fef4d267af6fddb3c6dfbed50df1168,,
7,807bf8e3f8e5ea7d3129e56dc10fe57f,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:45.397115+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_008,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,fbb3f120419552cef62b037233d8561880a116352d262a3b2fcdb1d2a794704c,082bf234b41762763836ec8b9ab54fb24ba5fef63a7d4b3839ec4993ed023972,549abf7260c599325e5c8a408c3cad7e540d7767ca631532e1d44d2e2baf6dad,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,00b5ed041495235f2ea45fdacfd230c1a1ed21a97252dbefbdebf17b68206dd3,f2e02fe2e2281c9f0781ef45fa8c9673e593e93f125aebb3cdcdaaa5e4504a89,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,4,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,ns0bCTU+ZJCif22VNawjtZdvY8DzBn5KRJz3lnH/rPs=,2a6bef144af364e70b0d5a8d9f3996578da515db88ec893be2c2f693d6e5057a,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,30343c021b574810249c090f8e186d4726a1825a12fd0dde189e46ebfeeed831,3LLe+kHMlj1TjXgwceeCgwOT0R8Po7dRnEjK6xAMavg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,cfe601f4380ea80723591da2dee8280c31172083a9c19d78d019fe25890f7145,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_008_r4_2a6bef144af364e7__cfe601f4380ea807.json,,,,,,,,,,,,,519e2199b88eff108dbe9e2f105c17d29fef4d267af6fddb3c6dfbed50df1168,24c11633c4aaf88ef3fe5a2ef897e1fc59664ff74017ad8f378926e961de826e,,
8,444084f88460b11d7016ace40f6a7336,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:45.416903+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,4,VERIFIED,,,,,True,,,,,False,ns0bCTU+ZJCif22VNawjtZdvY8DzBn5KRJz3lnH/rPs=,2a6bef144af364e70b0d5a8d9f3996578da515db88ec893be2c2f693d6e5057a,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,e2d43bcaabbf64a0b97c13f8d15223cda686462b9c97cfe5542c563cc11b9d09,3LLe+kHMlj1TjXgwceeCgwOT0R8Po7dRnEjK6xAMavg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,6460e69356af1e114dfc99fd94bcdf94dea888f54e6b008a3da2917c4fc7c51a,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_008_r4_a60abdf7dd8dbfc4__6460e69356af1e11.json,,,,,,,,,,,,,,,24c11633c4aaf88ef3fe5a2ef897e1fc59664ff74017ad8f378926e961de826e,9a20e509632e36b7cf8476cf10b655a22a62a7c6258721d99c01b05e0052cf28,,
9,4a84b487234be2988351598616df5648,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:46.471500+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_008,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,fbb3f120419552cef62b037233d8561880a116352d262a3b2fcdb1d2a794704c,082bf234b41762763836ec8b9ab54fb24ba5fef63a7d4b3839ec4993ed023972,549abf7260c599325e5c8a408c3cad7e540d7767ca631532e1d44d2e2baf6dad,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,00b5ed041495235f2ea45fdacfd230c1a1ed21a97252dbefbdebf17b68206dd3,f2e02fe2e2281c9f0781ef45fa8c9673e593e93f125aebb3cdcdaaa5e4504a89,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,5,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,5UAC3o3mnh3MivGNnTukuVR4IG/gk5xqc/A5WUKFgFs=,efa1f31015f1a5341035b43a0cc6f66327d4251aba3b147e1ecd3199f298cb9a,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,e838404f1ae90e938edfef2392254afb62a3135af0b5780c1d6a5e64291103ac,D2V111VWWDTfQSLkSrlcCoSHCp56LCdqpNUuiXc+3bQ=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,27fa7fe9434be6cafa675812c1f63c211321f74a170abf27e37328f233f0db26,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_008_r5_efa1f31015f1a534__27fa7fe9434be6ca.json,,,,,,,,,,,,,9a20e509632e36b7cf8476cf10b655a22a62a7c6258721d99c01b05e0052cf28,c45e36d82d20c40758b0cc6f0be1932cefdd99a6eb6b6d4dd8571dcc49a8f607,,
10,7559522b5fa5a9b5bc9812b9922b1faf,8f837759a53d78a54fc49171b630444d4623d881137c57cbaa2d55899a4fc9e0,2026-08-24T22:54:46.491376+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,5,VERIFIED,,,,,True,,,,,False,5UAC3o3mnh3MivGNnTukuVR4IG/gk5xqc/A5WUKFgFs=,efa1f31015f1a5341035b43a0cc6f66327d4251aba3b147e1ecd3199f298cb9a,jk2dzUHfoPTRQn+MlClK/6yjS82lcyCdzXadPD4LPDU=,f8273ca2be2a77fda04ae0a95ef55a9085d3df07a5aab21d8100c8c09d06bdad,D2V111VWWDTfQSLkSrlcCoSHCp56LCdqpNUuiXc+3bQ=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,f9403e070a4ba6611ecbf3e8fa13fa8058cd8873a1f52cfbb00c59ce91233428,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_008_r5_d021c9bf4d2d92c3__f9403e070a4ba661.json,,,,,,,,,,,,,,,c45e36d82d20c40758b0cc6f0be1932cefdd99a6eb6b6d4dd8571dcc49a8f607,28bcd25ffb3fdec5c4650ef9e15b1204588b80e26c16565d87d99dc27a072d13,,
