sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
1,34bca8b42f2ea806b5d56dca8d9c618c,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:41.587166+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_007,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,adcf1a090a3907b8cdfd373d5f244b800969174d544942bfc8a78bb93623da2c,3a46ee4bd62c5cfec697cec57a4c9be6718029587f92d098c269255a7f75479b,aeb57893bd11e7f1e30d74d5ebfc3d91f27e2bc48851b22379b7611ecf59f27e,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,a899f91c7f6580976a704cf35d72fe823edd8bd8503541eb7b91860f7505c108,6db9d54d5c51e9fce5bd7a14ef028d77c573045ce66a4d6ba30dd36fa7e24464,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,/v4oed1gdzTmrcBrOE1KZ7LL0+g3jQbyfXM+0+3y7gs=,039905359699d571d46b8b92e4713dc51b92292126286f509a62467b65c980ed,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,5351300bbf1446c95ca4fdceb8f60751379a7434efe0207b7bf4c337d66557e2,MUKy9PXfefybJdPNavwdKZNHJzbHyDxO2GyrtojA/DA=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,af38ac668fb13a1a7a12aa3e8f448b1b445e9ba22344e61189144bb0d5df524f,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_007_r1_039905359699d571__af38ac668fb13a1a.json,,,,,,,,,,,,,b11ed04697eda91398a8c7f5c33d2037148dba3fb1b0e030b0f016d4c923c631,9b2b7d860aa610d80b4cd773e1e73ed9cd6bb9048225986dce909aa258fb9d6b,,
2,311872eeef204084bd4eb9f39f90db3d,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:41.614777+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,/v4oed1gdzTmrcBrOE1KZ7LL0+g3jQbyfXM+0+3y7gs=,039905359699d571d46b8b92e4713dc51b92292126286f509a62467b65c980ed,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,8f3c948a58a4d721f61b241c3d07adb1dcd5315190ec4fa8e74e027656eeb099,MUKy9PXfefybJdPNavwdKZNHJzbHyDxO2GyrtojA/DA=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,90c4fc6a7fb133e522e9b3b38fc8f48aea385ddb7a89a0cf81e23d7270103b3b,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_007_r1_4bc0388933a9f660__90c4fc6a7fb133e5.json,,,,,,,,,,,,,,,9b2b7d860aa610d80b4cd773e1e73ed9cd6bb9048225986dce909aa258fb9d6b,fde7b29fd5ea924f0e38bee69eb82e9fd739f2968ed837cc228fe4d40e56be88,,
3,a4b696ea0be3188dcf829752d6e5e6e4,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:42.931284+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_007,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,adcf1a090a3907b8cdfd373d5f244b800969174d544942bfc8a78bb93623da2c,3a46ee4bd62c5cfec697cec57a4c9be6718029587f92d098c269255a7f75479b,aeb57893bd11e7f1e30d74d5ebfc3d91f27e2bc48851b22379b7611ecf59f27e,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,a899f91c7f6580976a704cf35d72fe823edd8bd8503541eb7b91860f7505c108,6db9d54d5c51e9fce5bd7a14ef028d77c573045ce66a4d6ba30dd36fa7e24464,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,9qXqf/Wqeo1cGFS5or49LCiKoEDtyYxK7o6tSqY0BJ8=,f9b053437a079a8bed21474c7992fdf8ae7abe88464e65f6601a0161ec9b324d,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,0230b21425c1fbec38c9b2936d03ea8d2fbd542a715c65498cc9f6279f93026d,Mf379fjLP/ouPva07ABfuagSm6OA6v86uWQHOOGuYBU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,41a31564c194822553204daaff0fb92174bf2d08318416e83ca6100352484a6c,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_007_r2_f9b053437a079a8b__41a31564c1948225.json,,,,,,,,,,,,,fde7b29fd5ea924f0e38bee69eb82e9fd739f2968ed837cc228fe4d40e56be88,5501f09d5e8ca8fd5400b5e19d65ef78ec820ad44949722316995bcb600ed0f5,,
4,73a06bf2c67669066574c6a843202d1c,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:42.957728+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,2,VERIFIED,,,,,True,,,,,False,9qXqf/Wqeo1cGFS5or49LCiKoEDtyYxK7o6tSqY0BJ8=,f9b053437a079a8bed21474c7992fdf8ae7abe88464e65f6601a0161ec9b324d,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,1dde7d1bca6ad23d0ed2e7563c42907f7cf24b0fdc76b13bab6c99883caaf531,Mf379fjLP/ouPva07ABfuagSm6OA6v86uWQHOOGuYBU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,532ec944f733179e13a2e25df21027182e9efdd3aab62848cb97a62f89aa6be2,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_007_r2_60ce7511187b6caa__532ec944f733179e.json,,,,,,,,,,,,,,,5501f09d5e8ca8fd5400b5e19d65ef78ec820ad44949722316995bcb600ed0f5,baede6bb58fc513387b6aa90ebc207c8a493b078a8c8cfe2934724fbf5c4572e,,
5,ef73413b5e96da8a35e87e889f24385f,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:44.246393+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_007,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,adcf1a090a3907b8cdfd373d5f244b800969174d544942bfc8a78bb93623da2c,3a46ee4bd62c5cfec697cec57a4c9be6718029587f92d098c269255a7f75479b,aeb57893bd11e7f1e30d74d5ebfc3d91f27e2bc48851b22379b7611ecf59f27e,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,a899f91c7f6580976a704cf35d72fe823edd8bd8503541eb7b91860f7505c108,6db9d54d5c51e9fce5bd7a14ef028d77c573045ce66a4d6ba30dd36fa7e24464,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,3,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,k1swKBObOTFepwa3GnZOOmW+Vm46e6GcbDC36vtHCdo=,b4d3859c7b922757af027349bc40556d8442454b9a3dc5e42e41357b962f1013,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,4dd77775a58433cc9ffe766b8a7b59cb995ba770635eb5eb3270a78a152aef7c,GQ9X2iz65bg5nRoK1e18Q8dkbrEYeMBirHq4yj5VVGM=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,b7e3ad1aaf17ab0062b389ccb78641aa1c0e1fff33b08cfcafec30f5c139e841,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_007_r3_b4d3859c7b922757__b7e3ad1aaf17ab00.json,,,,,,,,,,,,,baede6bb58fc513387b6aa90ebc207c8a493b078a8c8cfe2934724fbf5c4572e,d5816128a2dd9ac0e82da6b63dd162b31c3ca347e42ac698b565f00da35afee2,,
6,f7d800c88af58b98505314d23d6e6372,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:44.264244+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,3,VERIFIED,,,,,True,,,,,False,k1swKBObOTFepwa3GnZOOmW+Vm46e6GcbDC36vtHCdo=,b4d3859c7b922757af027349bc40556d8442454b9a3dc5e42e41357b962f1013,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,782a832f4be29732310cefb30fbe48a697b724cb228a7efee14dcb51d72b762b,GQ9X2iz65bg5nRoK1e18Q8dkbrEYeMBirHq4yj5VVGM=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,e0730a4cd6a1d51906d1c9776642cb8f5ddb8945815b37eb84a5f2d19b59dd1c,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_007_r3_e76fe59f77981afb__e0730a4cd6a1d519.json,,,,,,,,,,,,,,,d5816128a2dd9ac0e82da6b63dd162b31c3ca347e42ac698b565f00da35afee2,1055ce6a5dfa41aae7b66e47c0798f5d6594d32f40ba71027755578bcbb1f232,,
7,2712609fb4ecc3cad2e13ecb074acf5f,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:45.344423+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_007,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,adcf1a090a3907b8cdfd373d5f244b800969174d544942bfc8a78bb93623da2c,3a46ee4bd62c5cfec697cec57a4c9be6718029587f92d098c269255a7f75479b,aeb57893bd11e7f1e30d74d5ebfc3d91f27e2bc48851b22379b7611ecf59f27e,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,a899f91c7f6580976a704cf35d72fe823edd8bd8503541eb7b91860f7505c108,6db9d54d5c51e9fce5bd7a14ef028d77c573045ce66a4d6ba30dd36fa7e24464,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,4,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,yQjLpgB8SfVi355fTN447csYlvxWgg8Leo0Seqt93GI=,fc14e300e8472c307bfb9c376984ab5f1a9612bfb7e4f54c6991d68bf2334fb9,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,dec4538bafb9918d7a9f7508ffbc4893f1928b61e6b7f46ab188a3ed576d0909,3LLe+kHMlj1TjXgwceeCgwOT0R8Po7dRnEjK6xAMavg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,544cc2810164fc6a5f9386cde0e1d0ba6394288b606b47a3b4f68542cb86be03,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_007_r4_fc14e300e8472c30__544cc2810164fc6a.json,,,,,,,,,,,,,1055ce6a5dfa41aae7b66e47c0798f5d6594d32f40ba71027755578bcbb1f232,e7f068f8a4d598db3a13cb9be41a09542a9e41d1e9e428527d62ef1b4771a56c,,
8,d986b1b05f9ffc310a83b8c94d961028,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:45.365665+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,4,VERIFIED,,,,,True,,,,,False,yQjLpgB8SfVi355fTN447csYlvxWgg8Leo0Seqt93GI=,fc14e300e8472c307bfb9c376984ab5f1a9612bfb7e4f54c6991d68bf2334fb9,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,1a464f5afd600c2b2515de26835c37e71804ca61a585e6579b89d789c9396e88,3LLe+kHMlj1TjXgwceeCgwOT0R8Po7dRnEjK6xAMavg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,3180fe1bf100110601988bf60ef120873fdec088d80fad16d6a4f0bd1e3df73d,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_007_r4_8943f63ce6fe5482__3180fe1bf1001106.json,,,,,,,,,,,,,,,e7f068f8a4d598db3a13cb9be41a09542a9e41d1e9e428527d62ef1b4771a56c,bfd55e54c668d5100f318a6762e03c25ee964d7ef5f9f8803fae55d1af81cf42,,
9,037cff5abaa985e3703772603df8f0c1,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:46.421146+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_007,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,adcf1a090a3907b8cdfd373d5f244b800969174d544942bfc8a78bb93623da2c,3a46ee4bd62c5cfec697cec57a4c9be6718029587f92d098c269255a7f75479b,aeb57893bd11e7f1e30d74d5ebfc3d91f27e2bc48851b22379b7611ecf59f27e,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,a899f91c7f6580976a704cf35d72fe823edd8bd8503541eb7b91860f7505c108,6db9d54d5c51e9fce5bd7a14ef028d77c573045ce66a4d6ba30dd36fa7e24464,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,5,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,KuxYK/efY+ED/5aavwmfUJNPiTnDMDuWm//IJC/8PeY=,301ea0e4aff15c459257b9d9722858944c0f833098a053a6bd23d074e1f82298,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,a2ce83633ccf75a552be1da5fa038acc622881afbc2dcb52d7c71c68318322d2,D2V111VWWDTfQSLkSrlcCoSHCp56LCdqpNUuiXc+3bQ=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,104e4fd4671bc6c4a51b29bc2e65f50072ea94e426256152f5556808af3d20d7,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_007_r5_301ea0e4aff15c45__104e4fd4671bc6c4.json,,,,,,,,,,,,,bfd55e54c668d5100f318a6762e03c25ee964d7ef5f9f8803fae55d1af81cf42,a07f05747a06f804b738362d4fe725cb13cfbfd2c2fbd03909afcc66920639ec,,
10,28bf4683e43468bd1111fa4c0d028c22,8f0ce7d8eefb64bb8ee6a429fce0bc7e5985bd4e3e70a7179603b086c7878454,2026-08-24T22:54:46.440793+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,5,VERIFIED,,,,,True,,,,,False,KuxYK/efY+ED/5aavwmfUJNPiTnDMDuWm//IJC/8PeY=,301ea0e4aff15c459257b9d9722858944c0f833098a053a6bd23d074e1f82298,DekGHnTQF7U4OF4LBaAuyE6MeXKIdPaE4+j2reJbk/o=,7d2307217a6cdf89fb67a3e3b9191c8ca64c11c8bf312f6b3265bcf6cd8d5d7f,D2V111VWWDTfQSLkSrlcCoSHCp56LCdqpNUuiXc+3bQ=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,324612984031a6ef841c03d2a0e8df99913fe328daa5c9e51b07664e86f1fd59,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_007_r5_38af831a99db23f6__324612984031a6ef.json,,,,,,,,,,,,,,,a07f05747a06f804b738362d4fe725cb13cfbfd2c2fbd03909afcc66920639ec,4d930173f79acaac1fc9e59dc5fc34b2e14aa0777e04d2eb79610e16b7f68cb5,,
