sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
1,4588764b14c0db58ea45c69eca0ef603,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:41.991342+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_017,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,655beb6637e2d7bc1f89c0756cd36c9f608e6b34311528c8519a481cce4234a1,aebfb4daeb4caa073457d3bbc7194a143b01b37a629ddff23eb5b830141f5b90,4f1ea6326d03b4b81eef1e53df13bcb7e6f3214d601b1b9ac875c282822828c9,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,685776b39d70ace99421a2c3e8150a54e017a03fbaaeb282af5d4067b8dc5342,93e61f0876d6dccc17d99304cb9ef609456566388202b79e565634d678135b6d,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,syGpCdQtTTh10jgGeS6gGGlkqcpHaRcBoFBi2SvwNqE=,b83bddd862a0f5a13a80f10a43faf9a38cdaf8fd876466f3ce354c315907ed90,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,0e3790fce6f40d818e67786b9788987fccd3aae6e854c034174fa75f10d41eda,MUKy9PXfefybJdPNavwdKZNHJzbHyDxO2GyrtojA/DA=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,3ce5a343620ec76d7a1ba41f5a5a13e8070fbef4825912673a5b876fc1d516f4,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_017_r1_b83bddd862a0f5a1__3ce5a343620ec76d.json,,,,,,,,,,,,,5c57e30232e1f429dd27710b2b164aa1f827a5dea140c9b2a0d3b67ff92f77ef,a666eed92a547dd1b69b4fef65baf136ba6c8171718729b84088de8ddab16f3a,,
2,aab134f717b4d9f5d2b2d96464983b2e,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:42.012496+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,syGpCdQtTTh10jgGeS6gGGlkqcpHaRcBoFBi2SvwNqE=,b83bddd862a0f5a13a80f10a43faf9a38cdaf8fd876466f3ce354c315907ed90,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,e5280fd74afd707ac5cad7f028cbeb359bf54416b6861d279da02483582309ff,MUKy9PXfefybJdPNavwdKZNHJzbHyDxO2GyrtojA/DA=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,008e9675c4ffee7b69a625d2a6b7b749e58f467fe7a35bc91cf7fa7d03f9eb7b,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_017_r1_ca8bc8cb5800cf47__008e9675c4ffee7b.json,,,,,,,,,,,,,,,a666eed92a547dd1b69b4fef65baf136ba6c8171718729b84088de8ddab16f3a,4ce3af37c4c0c7d01515b9c00de4eb6268038590561da954c027f1db4a2f376d,,
3,1c449beac19777f88747557c9ab3b268,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:43.396322+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_017,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,655beb6637e2d7bc1f89c0756cd36c9f608e6b34311528c8519a481cce4234a1,aebfb4daeb4caa073457d3bbc7194a143b01b37a629ddff23eb5b830141f5b90,4f1ea6326d03b4b81eef1e53df13bcb7e6f3214d601b1b9ac875c282822828c9,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,685776b39d70ace99421a2c3e8150a54e017a03fbaaeb282af5d4067b8dc5342,93e61f0876d6dccc17d99304cb9ef609456566388202b79e565634d678135b6d,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,TOSNLPymLdIjTRG+vwfMJnUGjgUwXHwEiejgb6CgDjk=,cf96a5e70113ebb1a12320d750a723a1772aea0885cbf4787afa1c7471b9a772,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,8b7be7fdc3b9219f61a78951dbc97cf378572338b4b29b4ec5447b0d57113b0b,Mf379fjLP/ouPva07ABfuagSm6OA6v86uWQHOOGuYBU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,e933b5a1d00be26d45def8624d21e4f94596c1869a6cbad49d40984f5cfcf2ef,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_017_r2_cf96a5e70113ebb1__e933b5a1d00be26d.json,,,,,,,,,,,,,4ce3af37c4c0c7d01515b9c00de4eb6268038590561da954c027f1db4a2f376d,032f7b9b85851bbd84625cb92ae38fe05372d796119641fc810f2ea9c5222a12,,
4,d060f94434669e896a61cf692765b2d1,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:43.416689+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,2,VERIFIED,,,,,True,,,,,False,TOSNLPymLdIjTRG+vwfMJnUGjgUwXHwEiejgb6CgDjk=,cf96a5e70113ebb1a12320d750a723a1772aea0885cbf4787afa1c7471b9a772,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,2bc11be6d799d3eda6269938a7a278aa0bceba2c4c39c93209c4bb520bfdadba,Mf379fjLP/ouPva07ABfuagSm6OA6v86uWQHOOGuYBU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,e086bdbd6cc0cfb50f52f2801a098fc45aa75de4aa7345359e71c1046cb30b0e,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_017_r2_57ad61bae1295e6a__e086bdbd6cc0cfb5.json,,,,,,,,,,,,,,,032f7b9b85851bbd84625cb92ae38fe05372d796119641fc810f2ea9c5222a12,9e4d28848cbc4952c62322c4c4d4a9046b07bb4376bdd2b5e7afa28fae195a0f,,
5,e72e589e8fad7b6eee9df04e3dede491,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:44.607596+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_017,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,655beb6637e2d7bc1f89c0756cd36c9f608e6b34311528c8519a481cce4234a1,aebfb4daeb4caa073457d3bbc7194a143b01b37a629ddff23eb5b830141f5b90,4f1ea6326d03b4b81eef1e53df13bcb7e6f3214d601b1b9ac875c282822828c9,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,685776b39d70ace99421a2c3e8150a54e017a03fbaaeb282af5d4067b8dc5342,93e61f0876d6dccc17d99304cb9ef609456566388202b79e565634d678135b6d,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,3,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,fS7kHGpCSftG397bYxmzmsvNF6w84hX/Swc5Dp2feS4=,3fc3222190bbcf19ac3a23ab7cdefa912edc824a42dcdea2e3ee6af0e04e054d,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,1fe8bd55b8c2dd28a0a604d4a0e7cfddab2c3df272c5bd557e3980d416713918,GQ9X2iz65bg5nRoK1e18Q8dkbrEYeMBirHq4yj5VVGM=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,faaea7306a63a9dcf575f4cef9cd7b65cff1d1ee9ed3d29be3e00e8f501f72c0,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_017_r3_3fc3222190bbcf19__faaea7306a63a9dc.json,,,,,,,,,,,,,9e4d28848cbc4952c62322c4c4d4a9046b07bb4376bdd2b5e7afa28fae195a0f,31b910aa6a1b5510231072af5cc47d2728a545b24b3aa3c0b467c451cfbf3229,,
6,cf0dcacaedf85706d114777afcfbef54,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:44.626705+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,3,VERIFIED,,,,,True,,,,,False,fS7kHGpCSftG397bYxmzmsvNF6w84hX/Swc5Dp2feS4=,3fc3222190bbcf19ac3a23ab7cdefa912edc824a42dcdea2e3ee6af0e04e054d,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,b4cdcb46019a325319ca966768ca00b3f8e0f9625cf38fa0693c15509513b17e,GQ9X2iz65bg5nRoK1e18Q8dkbrEYeMBirHq4yj5VVGM=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,6b8d3eb5eeb26bde731a080d09fa3afd3c2c87a19956a6089262ee617ca7aa6a,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_017_r3_0bae9f995b7db643__6b8d3eb5eeb26bde.json,,,,,,,,,,,,,,,31b910aa6a1b5510231072af5cc47d2728a545b24b3aa3c0b467c451cfbf3229,f1b3aa0bad68159ee6d017f073f227df04868578cf8bfb629a8980079f1d13cc,,
7,21287a12d0d29d8ddb2ee3182f927303,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:45.716799+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_017,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,655beb6637e2d7bc1f89c0756cd36c9f608e6b34311528c8519a481cce4234a1,aebfb4daeb4caa073457d3bbc7194a143b01b37a629ddff23eb5b830141f5b90,4f1ea6326d03b4b81eef1e53df13bcb7e6f3214d601b1b9ac875c282822828c9,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,685776b39d70ace99421a2c3e8150a54e017a03fbaaeb282af5d4067b8dc5342,93e61f0876d6dccc17d99304cb9ef609456566388202b79e565634d678135b6d,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,4,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,UmC2boiN6XzwCwToeRW1O5Q47txdPwUWkmLh3t8B5OE=,8914074269085f0c62f8176a48cb9a8f542701cf839eda0f6771cc1bbb64148a,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,8310a690109889036e4b79c285367017144d4ced458fd3c23ec4b61b0221617e,3LLe+kHMlj1TjXgwceeCgwOT0R8Po7dRnEjK6xAMavg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,8787ec1ce1671ec256ec2f91deb15ec51e093c5791c789543784906dae258926,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_017_r4_8914074269085f0c__8787ec1ce1671ec2.json,,,,,,,,,,,,,f1b3aa0bad68159ee6d017f073f227df04868578cf8bfb629a8980079f1d13cc,0ebea3753e946d3ad482aa42c32c5add4315300eec2b8f7b62fa1990384fa640,,
8,2bc9daf55a84e8abf9a19571769c686d,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:45.736696+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,4,VERIFIED,,,,,True,,,,,False,UmC2boiN6XzwCwToeRW1O5Q47txdPwUWkmLh3t8B5OE=,8914074269085f0c62f8176a48cb9a8f542701cf839eda0f6771cc1bbb64148a,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,11049fa03d78711af25ab2b5a99d6f9519b981964297b3724a61e9c1e90766c5,3LLe+kHMlj1TjXgwceeCgwOT0R8Po7dRnEjK6xAMavg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,fdbaff4c3f6ba62e717983a0da3835a0c4543c6d9b8986fc0a5f64f2b68c9f4f,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_017_r4_4a5b9480450a4e06__fdbaff4c3f6ba62e.json,,,,,,,,,,,,,,,0ebea3753e946d3ad482aa42c32c5add4315300eec2b8f7b62fa1990384fa640,b084557c949000303551cb78c5cad2589fcf6e4b993932716bec7c15ccf09a51,,
9,8aa483fdb1692ac14ca0a0257f296763,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:46.789350+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_017,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,655beb6637e2d7bc1f89c0756cd36c9f608e6b34311528c8519a481cce4234a1,aebfb4daeb4caa073457d3bbc7194a143b01b37a629ddff23eb5b830141f5b90,4f1ea6326d03b4b81eef1e53df13bcb7e6f3214d601b1b9ac875c282822828c9,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,685776b39d70ace99421a2c3e8150a54e017a03fbaaeb282af5d4067b8dc5342,93e61f0876d6dccc17d99304cb9ef609456566388202b79e565634d678135b6d,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,5,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,V8+93l9RdOdSGzxmOlIIv0URMJD5TakfyGIxpX+RMl0=,d1ba8ec707f7b0e146968b83db562ca95c10757f042b31565c2f2b884be03c2d,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,2550eb099e3a6dabb9dfc83b0d27ad3a2702e4ca74059093beaf166b2dc7c52a,D2V111VWWDTfQSLkSrlcCoSHCp56LCdqpNUuiXc+3bQ=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,6f91946fbc66fb3934c9c7afee6a8ce92bbcb23b83dd33df9dd36c5e2ac4212b,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_017_r5_d1ba8ec707f7b0e1__6f91946fbc66fb39.json,,,,,,,,,,,,,b084557c949000303551cb78c5cad2589fcf6e4b993932716bec7c15ccf09a51,963c186e8b481937cf3add646b1c1466a7c0e4eed5a0eb784fbd532518e93d12,,
10,94137013fba7f1d49d335397b7109ffc,5f3bc311e98b1a9c34bed737c020786a40de40163c9476bfa0cea3b5242f24b3,2026-08-24T22:54:46.808384+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,5,VERIFIED,,,,,True,,,,,False,V8+93l9RdOdSGzxmOlIIv0URMJD5TakfyGIxpX+RMl0=,d1ba8ec707f7b0e146968b83db562ca95c10757f042b31565c2f2b884be03c2d,ymwDKxR+zeAFmZz7UjjSqOiaiLzghFZg0+hfMGgwX2I=,c98489a3edc43e77a901af65563aa1243e54845d77903f51a1815827e43bd4c0,D2V111VWWDTfQSLkSrlcCoSHCp56LCdqpNUuiXc+3bQ=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,efaca13d853490fde97d928f125aa5548ed981fe07f863d8c578d4639de67138,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_017_r5_823043fe95b6a629__efaca13d853490fd.json,,,,,,,,,,,,,,,963c186e8b481937cf3add646b1c1466a7c0e4eed5a0eb784fbd532518e93d12,bb82c17cefc78ea4a4319c11feeea08f48c2f8cd87c31c03cbfd43085240de7e,,
